"(nan, nan)",,10875.0,10827.0,10865.0,10817.0,10417.0,10486.0,10564.0,10314.0,9924.0,9974.0,10154.0
"(nan, nan)",,31702.0,31026.0,31571.0,32238.0,32691.0,33251.0,33342.0,33528.0,32736.0,34425.0,34513.0
"(nan, nan)",,24017.0,23892.0,23617.0,23522.0,23641.0,23958.0,23720.0,23755.0,23095.0,24311.0,24277.0
"(nan, nan)",,10098.0,9627.0,9440.0,9159.0,9267.0,9052.0,9077.0,8961.0,9017.0,9324.0,9235.0
"(nan, nan)",,53143.0,53165.0,52889.0,52876.0,53363.0,54879.0,55469.0,55570.0,54878.0,57004.0,57312.0
"(nan, nan)",,14832.0,14666.0,14797.0,14416.0,14326.0,14423.0,14719.0,15078.0,14460.0,14937.0,15112.0
"(nan, nan)",,31031.0,30588.0,30095.0,29585.0,29510.0,29759.0,30076.0,29836.0,28851.0,30219.0,30274.0
"(nan, nan)",,32239.0,31741.0,31205.0,31158.0,32232.0,32579.0,33220.0,33181.0,32871.0,34281.0,34547.0
"(nan, nan)",,15442.0,15521.0,15843.0,15651.0,15960.0,15846.0,16490.0,16270.0,15971.0,16171.0,16077.0
"(nan, nan)",,798.0,805.0,805.0,795.0,815.0,870.0,858.0,901.0,854.0,885.0,836.0
"(nan, nan)",,21653.0,21381.0,21211.0,21608.0,22043.0,22574.0,22695.0,22762.0,22402.0,23450.0,23748.0
"(nan, nan)",,10010.0,10060.0,9962.0,10094.0,10175.0,10367.0,10340.0,10305.0,10061.0,10547.0,10630.0
"(nan, nan)",,12130.0,11947.0,12068.0,12207.0,12597.0,12847.0,12819.0,12702.0,12619.0,13500.0,13844.0
"(nan, nan)",,24345.0,24226.0,23940.0,23744.0,23747.0,23968.0,24009.0,23738.0,23263.0,24139.0,24147.0
"(nan, nan)",,18737.0,18361.0,18496.0,18448.0,18476.0,18796.0,18990.0,18690.0,18472.0,19624.0,19818.0
"(nan, nan)",,114583.0,113592.0,114749.0,118174.0,121047.0,121829.0,123669.0,123801.0,123607.0,130609.0,133171.0
