,,4286.0,4614.0,4901.0,5193.0,5264.0,5322.0,5410.0,5609.0,6215.0,6453.0
,,2349.0,2625.0,2878.0,2995.0,3100.0,3084.0,3114.0,3161.0,3485.0,3505.0
,,1884.0,2100.0,2174.0,2374.0,2423.0,2438.0,2388.0,2401.0,2573.0,2629.0
,,34206.0,35048.0,36547.0,38001.0,39230.0,40200.0,38903.0,39489.0,42672.0,43934.0
,,5655.0,6052.0,6556.0,6888.0,6988.0,7040.0,6967.0,7085.0,7756.0,8038.0
,,2817.0,3047.0,3262.0,3396.0,3519.0,3551.0,3574.0,3620.0,3952.0,4003.0
,,2628.0,2835.0,3128.0,3329.0,3475.0,3556.0,3544.0,3961.0,4481.0,4808.0
,,822.0,923.0,1001.0,1052.0,1083.0,1078.0,1093.0,1147.0,1359.0,1376.0
,,3255.0,3624.0,3799.0,4129.0,4323.0,4378.0,4368.0,4636.0,5008.0,5244.0
,,1670.0,1862.0,2068.0,2221.0,2320.0,2418.0,2345.0,2393.0,2697.0,2726.0
,,1082.0,1208.0,1327.0,1334.0,1398.0,1410.0,1411.0,1491.0,1632.0,1662.0
,,4862.0,5440.0,5862.0,6239.0,6504.0,6495.0,6251.0,6518.0,7102.0,7140.0
,,1350.0,1553.0,1664.0,1732.0,1819.0,1827.0,1806.0,1813.0,1987.0,2052.0
,,2687.0,2955.0,3218.0,3328.0,3534.0,3642.0,3581.0,3683.0,4052.0,4157.0
,,2950.0,3256.0,3526.0,3692.0,3742.0,3724.0,3652.0,3698.0,3993.0,4125.0
,,1324.0,1463.0,1628.0,1705.0,1728.0,1765.0,1636.0,1641.0,1841.0,1913.0
,,51.0,59.0,64.0,59.0,64.0,68.0,65.0,68.0,74.0,74.0
,,1817.0,1993.0,2138.0,2239.0,2328.0,2335.0,2291.0,2375.0,2629.0,2686.0
,,644.0,733.0,834.0,863.0,864.0,889.0,889.0,932.0,1037.0,1006.0
,,977.0,1075.0,1158.0,1226.0,1249.0,1257.0,1258.0,1312.0,1439.0,1449.0
,,2217.0,2364.0,2477.0,2531.0,2611.0,2627.0,2687.0,2770.0,3036.0,3023.0
,,1936.0,2144.0,2261.0,2414.0,2534.0,2500.0,2416.0,2436.0,2704.0,2730.0
,,14592.0,15719.0,16402.0,16687.0,16899.0,17009.0,16786.0,16941.0,17801.0,17752.0
